year,name,gender,ratio,females,males,total
2014,Dervin,M,100,0,11,11
2014,Desmon,M,100,0,11,11
2014,Devanie,F,100,11,0,11
2014,Devanny,F,100,11,0,11
2014,Dhyani,F,100,11,0,11
2014,Dianely,F,100,11,0,11
2014,Diara,F,100,11,0,11
2014,Dieter,M,100,0,11,11
2014,Django,M,100,0,11,11
2014,Dniyah,F,100,11,0,11
2014,Dolan,M,100,0,11,11
2014,Dolton,M,100,0,11,11
2014,Dominiq,M,100,0,11,11
2014,Dontavius,M,100,0,11,11
2014,Dori,F,100,11,0,11
2014,Draden,M,100,0,11,11
2014,Dreshaun,M,100,0,11,11
2014,Durell,M,100,0,11,11
2014,Dwaine,M,100,0,11,11
2014,Dynver,F,100,11,0,11
2014,Eashan,M,100,0,11,11
2014,Edom,F,100,11,0,11
2014,Eibhlin,F,100,11,0,11
2014,Elany,F,100,11,0,11
2014,Elleah,F,100,11,0,11
2014,Ellianne,F,100,11,0,11
2014,Elliet,F,100,11,0,11
2014,Elric,M,100,0,11,11
2014,Emanuella,F,100,11,0,11
2014,Emilene,F,100,11,0,11
2014,Emillie,F,100,11,0,11
2014,Emillio,M,100,0,11,11
2014,Emmakate,F,100,11,0,11
2014,Emmerie,F,100,11,0,11
2014,Emmilia,F,100,11,0,11
2014,Emon,M,100,0,11,11
2014,Eriyah,F,100,11,0,11
2014,Estiven,M,100,0,11,11
2014,Esvin,M,100,0,11,11
2014,Evalin,F,100,11,0,11
2014,Evangelyne,F,100,11,0,11
2014,Evani,F,100,11,0,11
2014,Evelyna,F,100,11,0,11
2014,Fabianna,F,100,11,0,11
2014,Faduma,F,100,11,0,11
2014,Faelyn,F,100,11,0,11
2014,Fahd,M,100,0,11,11
2014,Fatmata,F,100,11,0,11
2014,Faythe,F,100,11,0,11
2014,Ferran,M,55,5,6,11
2014,Fidencio,M,100,0,11,11
2014,Filippo,M,100,0,11,11
2014,Fitzpatrick,M,100,0,11,11
2014,Fiza,F,100,11,0,11
2014,Fouad,M,100,0,11,11
2014,Franz,M,100,0,11,11
2014,Fraya,F,100,11,0,11
2014,Freda,F,100,11,0,11
2014,Fuller,M,100,0,11,11
2014,Gargi,F,100,11,0,11
2014,Gaurav,M,100,0,11,11
2014,Genavie,F,100,11,0,11
2014,Geovonni,M,100,0,11,11
2014,Ghali,M,100,0,11,11
2014,Gianlucas,M,100,0,11,11
2014,Glorianna,F,100,11,0,11
2014,Godson,M,100,0,11,11
2014,Gotti,M,100,0,11,11
2014,Greycen,M,100,0,11,11
2014,Griffith,M,100,0,11,11
2014,Grisel,F,100,11,0,11
2014,Guilianna,F,100,11,0,11
2014,Gunter,M,100,0,11,11
2014,Gurjot,F,55,6,5,11
2014,Gurkirat,F,55,6,5,11
2014,Gyan,M,100,0,11,11
2014,Haadi,M,100,0,11,11
2014,Habeeb,M,100,0,11,11
2014,Haddi,F,100,11,0,11
2014,Haevyn,F,100,11,0,11
2014,Hajer,F,100,11,0,11
2014,Hanaan,F,100,11,0,11
2014,Hannelore,F,100,11,0,11
2014,Harel,M,100,0,11,11
2014,Harkirat,F,55,6,5,11
2014,Harveer,M,100,0,11,11
2014,Hasna,F,100,11,0,11
2014,Hasnain,M,100,0,11,11
2014,Hawi,F,100,11,0,11
2014,Hendryx,M,100,0,11,11
2014,Henlie,F,100,11,0,11
2014,Hinckley,M,100,0,11,11
2014,Hiroki,M,100,0,11,11
2014,Holston,M,100,0,11,11
2014,Hussam,M,100,0,11,11
2014,Ibn,M,100,0,11,11
2014,Ijeoma,F,100,11,0,11
2014,Ikechukwu,M,100,0,11,11
2014,Ikran,F,100,11,0,11
2014,Ilani,F,100,11,0,11
2014,Illyanna,F,100,11,0,11
2014,Imad,M,100,0,11,11
2014,Inaki,M,100,0,11,11
2014,Indra,F,100,11,0,11
2014,Ioan,M,100,0,11,11
2014,Ioane,M,100,0,11,11
2014,Ion,M,100,0,11,11
2014,Isom,M,100,0,11,11
2014,Issak,M,100,0,11,11
2014,Ivar,M,100,0,11,11
2014,Ivery,F,100,11,0,11
2014,Iviana,F,100,11,0,11
2014,Ivoree,F,100,11,0,11
2014,Ivyrose,F,100,11,0,11
2014,Iyad,M,100,0,11,11
2014,Izreal,M,100,0,11,11
2014,Izumi,F,100,11,0,11
2014,Jackelyne,F,100,11,0,11
2014,Jadden,M,100,0,11,11
2014,Jadee,F,100,11,0,11
2014,Jaeli,F,100,11,0,11
2014,Jaely,F,100,11,0,11
2014,Jahlani,M,55,5,6,11
2014,Jahson,M,100,0,11,11
2014,Jaianna,F,100,11,0,11
2014,Jaicion,M,100,0,11,11
2014,Jaicob,M,100,0,11,11
2014,Jaidin,M,100,0,11,11
2014,Jakelin,F,100,11,0,11
2014,Jakori,M,100,0,11,11
2014,Jaleeah,F,100,11,0,11
2014,Jamayah,F,100,11,0,11
2014,Jamera,F,100,11,0,11
2014,Jamiel,M,100,0,11,11
2014,Janalee,F,100,11,0,11
2014,Janayla,F,100,11,0,11
2014,Janee,F,100,11,0,11
2014,Jani,F,100,11,0,11
2014,Janoah,M,100,0,11,11
2014,Japji,F,100,11,0,11
2014,Jarian,M,100,0,11,11
2014,Jariya,F,100,11,0,11
2014,Jarret,M,100,0,11,11
2014,Jaseon,M,100,0,11,11
2014,Jasmarie,F,100,11,0,11
2014,Jaston,M,100,0,11,11
2014,Jasyah,M,100,0,11,11
2014,Javell,M,100,0,11,11
2014,Jaxden,M,100,0,11,11
2014,Jaycelynn,F,100,11,0,11
2014,Jaycieon,M,100,0,11,11
2014,Jaydien,M,100,0,11,11
2014,Jaylea,F,100,11,0,11
2014,Jaylena,F,100,11,0,11
2014,Jayleon,M,100,0,11,11
2014,Jaylia,F,100,11,0,11
2014,Jaymin,M,100,0,11,11
2014,Jazaya,F,100,11,0,11
2014,Jen,M,100,0,11,11
2014,Jenalyn,F,100,11,0,11
2014,Jenay,F,100,11,0,11
2014,Jeniya,F,100,11,0,11
2014,Jensy,M,55,5,6,11
2014,Jerelyn,F,100,11,0,11
2014,Jermain,M,100,0,11,11
2014,Jerold,M,100,0,11,11
2014,Jerren,M,100,0,11,11
2014,Jerrett,M,100,0,11,11
2014,Jerzy,F,55,6,5,11
2014,Jesly,F,100,11,0,11
2014,Jeslynn,F,100,11,0,11
2014,Jesselyn,F,100,11,0,11
2014,Jessen,M,100,0,11,11
2014,Jhanvi,F,100,11,0,11
2014,Jibran,M,100,0,11,11
2014,Jihan,F,55,6,5,11
2014,Jimi,M,100,0,11,11
2014,Joannah,F,100,11,0,11
2014,Jocee,F,100,11,0,11
2014,Jochebed,F,100,11,0,11
2014,Joeangel,M,100,0,11,11
2014,Joen,M,100,0,11,11
2014,Jolena,F,100,11,0,11
2014,Jolette,F,100,11,0,11
2014,Joley,F,100,11,0,11
2014,Jontavious,M,100,0,11,11
2014,Jordayn,F,100,11,0,11
2014,Jorgia,F,100,11,0,11
2014,Joriel,M,100,0,11,11
2014,Jubal,M,100,0,11,11
2014,Judas,M,100,0,11,11
2014,Jujhar,M,100,0,11,11
2014,Juli,F,100,11,0,11
2014,Junie,F,100,11,0,11
2014,Juniel,M,100,0,11,11
2014,Jurgen,M,100,0,11,11
2014,Jurnei,F,100,11,0,11
2014,Jvon,M,100,0,11,11
2014,Kadien,M,100,0,11,11
2014,Kahne,M,100,0,11,11
2014,Kaide,M,100,0,11,11
2014,Kaimani,M,100,0,11,11
2014,Kaizlee,F,100,11,0,11
2014,Kalisa,F,100,11,0,11
2014,Kalliopi,F,100,11,0,11
2014,Kalyan,M,100,0,11,11
2014,Kamel,M,100,0,11,11
2014,Kamen,M,100,0,11,11
2014,Kamera,F,100,11,0,11
2014,Kanav,M,100,0,11,11
2014,Kannan,M,100,0,11,11
2014,Karalee,F,100,11,0,11
2014,Kariann,F,100,11,0,11
2014,Karielle,F,100,11,0,11
2014,Karliah,F,100,11,0,11
2014,Karlynn,F,100,11,0,11
2014,Kashius,M,100,0,11,11
2014,Kassey,F,100,11,0,11
2014,Kastin,M,100,0,11,11
2014,Kataleena,F,100,11,0,11
2014,Katielynn,F,100,11,0,11
2014,Katina,F,100,11,0,11
2014,Kavan,M,100,0,11,11
2014,Kavir,M,100,0,11,11
2014,Kaygen,M,55,5,6,11
2014,Kayleena,F,100,11,0,11
2014,Kayston,M,100,0,11,11
2014,Kazia,F,100,11,0,11
2014,Kdyn,M,100,0,11,11
2014,Keanan,M,100,0,11,11
2014,Keeghan,M,100,0,11,11
2014,Kehinde,M,100,0,11,11
2014,Keifer,M,100,0,11,11
2014,Keiko,F,100,11,0,11
2014,Keliyah,F,100,11,0,11
2014,Kella,F,100,11,0,11
2014,Kellon,M,100,0,11,11
2014,Kelsei,F,100,11,0,11
2014,Kemal,M,100,0,11,11
2014,Kemp,M,100,0,11,11
2014,Kenady,F,100,11,0,11
2014,Kendle,M,55,5,6,11
2014,Kendrell,M,100,0,11,11
2014,Keng,M,100,0,11,11
2014,Kennen,M,100,0,11,11
2014,Kennidi,F,100,11,0,11
2014,Kennley,F,100,11,0,11
2014,Keone,M,100,0,11,11
2014,Kerigan,F,100,11,0,11
2014,Kerrick,M,100,0,11,11
2014,Ketzaly,F,100,11,0,11
2014,Keylie,F,100,11,0,11
2014,Keyly,F,100,11,0,11
2014,Keyontae,M,100,0,11,11
2014,Khadeejah,F,100,11,0,11
2014,Khalila,F,100,11,0,11
2014,Khamiya,F,100,11,0,11
2014,Khary,M,100,0,11,11
2014,Khloei,F,100,11,0,11
2014,Khoa,M,100,0,11,11
2014,Kiel,M,100,0,11,11
2014,Kienan,M,100,0,11,11
2014,Kilani,F,100,11,0,11
2014,Kimiyah,F,100,11,0,11
2014,Kingdom,M,100,0,11,11
2014,Kinze,F,100,11,0,11
2014,Kinzly,F,100,11,0,11
2014,Kisa,F,100,11,0,11
2014,Kiyoshi,M,100,0,11,11
2014,Kjerstin,F,100,11,0,11
2014,Kmarie,F,100,11,0,11
2014,Koden,M,100,0,11,11
2014,Kortland,M,100,0,11,11
2014,Korvin,M,100,0,11,11
2014,Kosisochukwu,F,100,11,0,11
2014,Koven,M,100,0,11,11
2014,Krishan,M,100,0,11,11
2014,Kristof,M,100,0,11,11
2014,Krystopher,M,100,0,11,11
2014,Kunal,M,100,0,11,11
2014,Kwaku,M,100,0,11,11
2014,Kyi,F,55,6,5,11
2014,Kyliyah,F,100,11,0,11
2014,Kynnadi,F,100,11,0,11
2014,Kyser,M,100,0,11,11
2014,Kyzen,M,100,0,11,11
2014,Lakiya,F,100,11,0,11
2014,Lalia,F,100,11,0,11
2014,Lanee,F,100,11,0,11
2014,Larell,M,100,0,11,11
2014,Latasha,F,100,11,0,11
2014,Latif,M,100,0,11,11
2014,Lauralye,F,100,11,0,11
2014,Lavayah,F,100,11,0,11
2014,Layaan,F,100,11,0,11
2014,Laydon,M,100,0,11,11
2014,Laysha,F,100,11,0,11
2014,Leahmarie,F,100,11,0,11
2014,Leannah,F,100,11,0,11
2014,Leeloo,F,100,11,0,11
2014,Leiden,M,100,0,11,11
2014,Leighanne,F,100,11,0,11
2014,Leilan,M,100,0,11,11
2014,Lelend,M,100,0,11,11
2014,Leomar,M,100,0,11,11
2014,Leonides,M,100,0,11,11
2014,Lexee,F,100,11,0,11
2014,Lexxi,F,100,11,0,11
2014,Liliah,F,100,11,0,11
2014,Liliahna,F,100,11,0,11
2014,Lillianah,F,100,11,0,11
2014,Lilyauna,F,100,11,0,11
2014,Lionardo,M,100,0,11,11
2014,Lisamarie,F,100,11,0,11
2014,Locklan,M,100,0,11,11
2014,Lona,F,100,11,0,11
2014,Loreen,F,100,11,0,11
2014,Lorne,M,100,0,11,11
2014,Loveah,F,100,11,0,11
2014,Lucifer,M,100,0,11,11
2014,Luisana,F,100,11,0,11
2014,Luken,M,100,0,11,11
2014,Lulia,F,100,11,0,11
2014,Lydiann,F,100,11,0,11
2014,Lyndie,F,100,11,0,11
2014,Macai,M,100,0,11,11
2014,Maclain,M,100,0,11,11
2014,Madai,F,100,11,0,11
2014,Madalyne,F,100,11,0,11
2014,Madiha,F,100,11,0,11
2014,Madlynn,F,100,11,0,11
2014,Madoc,M,100,0,11,11
2014,Maela,F,100,11,0,11
2014,Maelani,F,100,11,0,11
2014,Maeley,F,100,11,0,11
2014,Maeven,F,100,11,0,11
2014,Magda,F,100,11,0,11
2014,Mahum,F,100,11,0,11
2014,Maisha,F,100,11,0,11
2014,Mak,M,100,0,11,11
2014,Makaia,F,100,11,0,11
2014,Makell,M,100,0,11,11
2014,Makenah,F,100,11,0,11
2014,Makenzey,F,100,11,0,11
2014,Makinzi,F,100,11,0,11
2014,Makynli,F,100,11,0,11
2014,Malaiah,F,100,11,0,11
2014,Malakhai,M,100,0,11,11
2014,Malala,F,100,11,0,11
2014,Malan,F,100,11,0,11
2014,Maleiah,F,100,11,0,11
2014,Maleigh,F,100,11,0,11
2014,Maleny,F,100,11,0,11
2014,Manan,M,100,0,11,11
2014,Marabella,F,100,11,0,11
2014,Marijane,F,100,11,0,11
2014,Markanthony,M,100,0,11,11
2014,Marlaya,F,100,11,0,11
2014,Maryonna,F,100,11,0,11
2014,Masa,F,100,11,0,11
2014,Masie,F,100,11,0,11
2014,Mattew,M,100,0,11,11
2014,Maurilio,M,100,0,11,11
2014,Maveryk,M,100,0,11,11
2014,Maxum,M,100,0,11,11
2014,Mayce,F,100,11,0,11
2014,Mayes,M,100,0,11,11
2014,Mayjor,M,100,0,11,11
2014,Maylea,F,100,11,0,11
2014,Maymuna,F,100,11,0,11
2014,Meer,M,100,0,11,11
2014,Mel,M,55,5,6,11
2014,Melanye,F,100,11,0,11
2014,Meleana,F,100,11,0,11
2014,Melika,F,100,11,0,11
2014,Michelina,F,100,11,0,11
2014,Mickel,M,100,0,11,11
2014,Mieka,F,100,11,0,11
2014,Mikalah,F,100,11,0,11
2014,Mikeala,F,100,11,0,11
2014,Mikella,F,100,11,0,11
2014,Mikenzi,F,100,11,0,11
2014,Mikhaela,F,100,11,0,11
2014,Mikyah,F,100,11,0,11
2014,Mikylah,F,100,11,0,11
2014,Milanya,F,100,11,0,11
2014,Millianna,F,100,11,0,11
2014,Million,M,100,0,11,11
2014,Milos,M,100,0,11,11
2014,Mireyah,F,100,11,0,11
2014,Mishti,F,100,11,0,11
2014,Missy,F,100,11,0,11
2014,Mj,M,100,0,11,11
2014,Mkenzie,F,100,11,0,11
2014,Mohab,M,100,0,11,11
2014,Montanna,F,100,11,0,11
2014,Muadh,M,100,0,11,11
2014,Muath,M,100,0,11,11
2014,Muaz,M,100,0,11,11
2014,Murtaza,M,100,0,11,11
2014,Myesha,F,100,11,0,11
2014,Mykelti,F,100,11,0,11
2014,Mylene,F,100,11,0,11
2014,Mylez,M,100,0,11,11
2014,Mylon,M,100,0,11,11
2014,Myrakle,F,100,11,0,11
2014,Nachum,M,100,0,11,11
2014,Nadalie,F,100,11,0,11
2014,Naeema,F,100,11,0,11
2014,Naftoli,M,100,0,11,11
2014,Nain,M,100,0,11,11
2014,Naithan,M,100,0,11,11
2014,Naquan,M,100,0,11,11
2014,Narjis,F,100,11,0,11
2014,Nasiah,M,55,5,6,11
2014,Nasier,M,100,0,11,11
2014,Nasiyah,F,100,11,0,11
2014,Natalye,F,100,11,0,11
2014,Natanya,F,100,11,0,11
2014,Navaya,F,100,11,0,11
2014,Naveya,F,100,11,0,11
2014,Naviyah,F,100,11,0,11
2014,Nawaal,F,100,11,0,11
2014,Nayelie,F,100,11,0,11
2014,Nayson,M,100,0,11,11
2014,Neave,F,100,11,0,11
2014,Ned,M,100,0,11,11
2014,Neilan,M,100,0,11,11
2014,Neilani,F,100,11,0,11
2014,Nelli,F,100,11,0,11
2014,Neville,M,100,0,11,11
2014,Nickolaus,M,100,0,11,11
2014,Nickson,M,100,0,11,11
2014,Nikia,F,100,11,0,11
2014,Nikolette,F,100,11,0,11
2014,Nilan,M,100,0,11,11
2014,Nirav,M,100,0,11,11
2014,Noahjames,M,100,0,11,11
2014,Noraa,F,100,11,0,11
2014,Norrin,M,100,0,11,11
2014,Nuriya,F,100,11,0,11
2014,Nyanna,F,100,11,0,11
2014,Nyari,F,100,11,0,11
2014,Nyema,F,100,11,0,11
2014,Nygel,M,100,0,11,11
2014,Nyxon,M,100,0,11,11
2014,Obaloluwa,M,100,0,11,11
2014,Octavious,M,100,0,11,11
2014,Ohana,F,100,11,0,11
2014,Olena,F,100,11,0,11
2014,Oluwatomiwa,M,100,0,11,11
2014,Oluwatoniloba,F,55,6,5,11
2014,Omarian,M,100,0,11,11
2014,Oneal,M,100,0,11,11
2014,Oneil,M,100,0,11,11
2014,Onix,M,100,0,11,11
2014,Osborn,M,100,0,11,11
2014,Otoniel,M,100,0,11,11
2014,Paislei,F,100,11,0,11
2014,Paislynn,F,100,11,0,11
2014,Petros,M,100,0,11,11
2014,Peytyn,F,100,11,0,11
2014,Phiona,F,100,11,0,11
2014,Phong,M,100,0,11,11
2014,Piersen,M,100,0,11,11
2014,Porfirio,M,100,0,11,11
2014,Posy,F,100,11,0,11
2014,Pranay,M,100,0,11,11
2014,Priest,M,100,0,11,11
2014,Providence,F,100,11,0,11
2014,Purity,F,100,11,0,11
2014,Quantez,M,100,0,11,11
2014,Quintavious,M,100,0,11,11
2014,Quintrell,M,100,0,11,11
2014,Raden,M,100,0,11,11
2014,Raea,F,100,11,0,11
2014,Raeven,F,100,11,0,11
2014,Raffaele,M,100,0,11,11
2014,Rafferty,M,100,0,11,11
2014,Rai,M,100,0,11,11
2014,Raileigh,F,100,11,0,11
2014,Rainen,M,100,0,11,11
2014,Raivyn,F,100,11,0,11
2014,Raiza,F,100,11,0,11
2014,Rajah,M,100,0,11,11
2014,Rakayla,F,100,11,0,11
2014,Ramaya,F,100,11,0,11
2014,Ramie,F,55,6,5,11
2014,Ramzy,M,100,0,11,11
2014,Randee,F,55,6,5,11
2014,Rasean,M,100,0,11,11
2014,Rashed,M,100,0,11,11
2014,Rawad,M,100,0,11,11
2014,Rayel,M,55,5,6,11
2014,Raylea,F,100,11,0,11
2014,Rayley,F,100,11,0,11
2014,Raymone,M,100,0,11,11
2014,Raynav,M,100,0,11,11
2014,Razi,M,100,0,11,11
2014,Raziah,F,100,11,0,11
2014,Red,M,100,0,11,11
2014,Refoel,M,100,0,11,11
2014,Reha,F,100,11,0,11
2014,Reigna,F,100,11,0,11
2014,Riad,M,100,0,11,11
2014,Righteous,M,100,0,11,11
2014,Rilen,M,100,0,11,11
2014,Rilynne,F,100,11,0,11
2014,Ritisha,F,100,11,0,11
2014,Rorik,M,100,0,11,11
2014,Rosalba,F,100,11,0,11
2014,Rosalena,F,100,11,0,11
2014,Rosali,F,100,11,0,11
2014,Rosamaria,F,100,11,0,11
2014,Rosanne,F,100,11,0,11
2014,Roseann,F,100,11,0,11
2014,Roshawn,M,100,0,11,11
2014,Rubee,F,100,11,0,11
2014,Ruthvik,M,100,0,11,11
2014,Ryana,F,100,11,0,11
2014,Rydan,M,100,0,11,11
2014,Ryeleigh,F,100,11,0,11
2014,Ryelynn,F,100,11,0,11
2014,Rykar,M,100,0,11,11
2014,Saarah,F,100,11,0,11
2014,Saavi,F,100,11,0,11
2014,Sael,M,100,0,11,11
2014,Sahalie,F,100,11,0,11
2014,Sahory,F,100,11,0,11
2014,Saima,F,100,11,0,11
2014,Salahuddin,M,100,0,11,11
2014,Saliah,F,100,11,0,11
2014,Samarra,F,100,11,0,11
2014,Samauri,F,55,6,5,11
2014,Samik,M,100,0,11,11
2014,Samyuktha,F,100,11,0,11
2014,Santi,M,100,0,11,11
2014,Santo,M,100,0,11,11
2014,Sanye,F,100,11,0,11
2014,Sarahgrace,F,100,11,0,11
2014,Saumya,F,100,11,0,11
2014,Savayah,F,100,11,0,11
2014,Savi,F,100,11,0,11
2014,Sefora,F,100,11,0,11
2014,Sergei,M,100,0,11,11
2014,Serra,F,100,11,0,11
2014,Shaheem,M,100,0,11,11
2014,Shaima,F,100,11,0,11
2014,Shakayla,F,100,11,0,11
2014,Shakiya,F,100,11,0,11
2014,Shamel,M,100,0,11,11
2014,Shamon,M,100,0,11,11
2014,Shandon,M,100,0,11,11
2014,Shantelle,F,100,11,0,11
2014,Sharla,F,100,11,0,11
2014,Sharlotte,F,100,11,0,11
2014,Shawnee,F,100,11,0,11
2014,Shayley,F,100,11,0,11
2014,Shemuel,M,100,0,11,11
2014,Sheyenne,F,100,11,0,11
2014,Shuayb,M,100,0,11,11
2014,Shubh,M,100,0,11,11
2014,Shylynn,F,100,11,0,11
2014,Siaosi,M,100,0,11,11
2014,Siler,M,100,0,11,11
2014,Sirr,M,100,0,11,11
2014,Skyelyn,F,100,11,0,11
2014,Sohaib,M,100,0,11,11
2014,Sohail,M,100,0,11,11
2014,Sohana,F,100,11,0,11
2014,Soliyana,F,100,11,0,11
2014,Sriansh,M,100,0,11,11
2014,Sruthi,F,100,11,0,11
2014,Stanlee,M,100,0,11,11
2014,Starlet,F,100,11,0,11
2014,Steffen,M,100,0,11,11
2014,Stiven,M,100,0,11,11
2014,Suhail,M,100,0,11,11
2014,Sukhmani,F,100,11,0,11
2014,Suliman,M,100,0,11,11
2014,Suriah,F,100,11,0,11
2014,Sylvana,F,100,11,0,11
2014,Symon,M,100,0,11,11
2014,Symphoni,F,100,11,0,11
2014,Synthia,F,100,11,0,11
2014,Szymon,M,100,0,11,11
2014,Taden,M,100,0,11,11
2014,Taeya,F,100,11,0,11
2014,Tagg,M,100,0,11,11
2014,Tahmir,M,100,0,11,11
2014,Taja,F,100,11,0,11
2014,Taji,M,55,5,6,11
2014,Tajuan,M,100,0,11,11
2014,Takira,F,100,11,0,11
2014,Talise,F,100,11,0,11
2014,Tamzin,F,100,11,0,11
2014,Tanmay,M,100,0,11,11
2014,Taralyn,F,100,11,0,11
2014,Tariya,F,100,11,0,11
2014,Tashaun,M,100,0,11,11
2014,Tatym,F,100,11,0,11
2014,Tavis,M,100,0,11,11
2014,Tavoris,M,100,0,11,11
2014,Tayonna,F,100,11,0,11
2014,Terez,M,100,0,11,11
2014,Teron,M,100,0,11,11
2014,Terralyn,F,100,11,0,11
2014,Terrel,M,100,0,11,11
2014,Terriona,F,100,11,0,11
2014,Tessah,F,100,11,0,11
2014,Theon,M,100,0,11,11
2014,Thornton,M,100,0,11,11
2014,Tiannah,F,100,11,0,11
2014,Tiwatope,F,100,11,0,11
2014,Toa,M,100,0,11,11
2014,Tomasz,M,100,0,11,11
2014,Tovah,F,100,11,0,11
2014,Trany,F,100,11,0,11
2014,Trennon,M,100,0,11,11
2014,Treyce,M,100,0,11,11
2014,Tristain,M,100,0,11,11
2014,Tron,M,100,0,11,11
2014,Tsion,F,100,11,0,11
2014,Tyke,M,100,0,11,11
2014,Tylasia,F,100,11,0,11
2014,Tymere,M,100,0,11,11
2014,Tyreon,M,100,0,11,11
2014,Tyrice,M,100,0,11,11
2014,Tywan,M,100,0,11,11
2014,Ula,F,100,11,0,11
2014,Vaidehi,F,100,11,0,11
2014,Valora,F,100,11,0,11
2014,Vara,F,100,11,0,11
2014,Varnika,F,100,11,0,11
2014,Veralynn,F,100,11,0,11
2014,Vinnie,M,100,0,11,11
2014,Vitaly,M,100,0,11,11
2014,Vonn,M,100,0,11,11
2014,Waris,M,100,0,11,11
2014,Wendall,M,100,0,11,11
2014,Weslynn,F,100,11,0,11
2014,Wilford,M,100,0,11,11
2014,Willoh,F,100,11,0,11
2014,Winfield,M,100,0,11,11
2014,Winton,M,100,0,11,11
2014,Wyat,M,100,0,11,11
2014,Xairexis,F,100,11,0,11
2014,Xela,F,100,11,0,11
2014,Yaira,F,100,11,0,11
2014,Yancarlos,M,100,0,11,11
2014,Yang,M,100,0,11,11
2014,Yaquelin,F,100,11,0,11
2014,Yareliz,F,100,11,0,11
2014,Yaritzy,F,100,11,0,11
2014,Yazen,M,100,0,11,11
2014,Yenifer,F,100,11,0,11
2014,Yeraldin,F,100,11,0,11
2014,Yi,M,100,0,11,11
2014,Yoandry,M,100,0,11,11
2014,Yoav,M,100,0,11,11
2014,Yuli,F,100,11,0,11
2014,Yunis,M,100,0,11,11
2014,Yussef,M,100,0,11,11
2014,Yuto,M,100,0,11,11
2014,Yvanna,F,100,11,0,11
2014,Yzabelle,F,100,11,0,11
2014,Zabrina,F,100,11,0,11
2014,Zacardi,M,100,0,11,11
2014,Zacariah,M,100,0,11,11
2014,Zacheriah,M,100,0,11,11
2014,Zaheer,M,100,0,11,11
2014,Zaidin,M,100,0,11,11
2014,Zakhai,M,100,0,11,11
2014,Zakirah,F,100,11,0,11
2014,Zalea,F,100,11,0,11
2014,Zalmen,M,100,0,11,11
2014,Zareena,F,100,11,0,11
2014,Zaydrian,M,100,0,11,11
2014,Zayvien,M,100,0,11,11
2014,Zebulun,M,100,0,11,11
2014,Zekiel,M,100,0,11,11
2014,Zenaya,F,100,11,0,11
2014,Zeniyah,F,100,11,0,11
2014,Zhion,M,100,0,11,11
2014,Zionah,F,100,11,0,11
2014,Zitlaly,F,100,11,0,11
2014,Zoiee,F,100,11,0,11
2014,Zorawar,M,100,0,11,11
2014,Zurielle,F,100,11,0,11
2014,Zurri,F,100,11,0,11
2014,Zyhir,M,100,0,11,11
2014,Zykira,F,100,11,0,11
2014,Aaditri,F,100,10,0,10
2014,Aairah,F,100,10,0,10
2014,Aarilyn,F,100,10,0,10
2014,Aarron,M,100,0,10,10
2014,Aasir,M,100,0,10,10
2014,Aasiya,F,100,10,0,10
2014,Abdulahad,M,100,0,10,10
2014,Abelina,F,100,10,0,10
2014,Abiageal,F,100,10,0,10
2014,Abiola,F,100,10,0,10
2014,Abubacarr,M,100,0,10,10
2014,Adamarie,F,100,10,0,10
2014,Adar,F,50,5,5,10
2014,Adayah,F,100,10,0,10
2014,Addaline,F,100,10,0,10
2014,Addalynne,F,100,10,0,10
2014,Addilyne,F,100,10,0,10
2014,Addylin,F,100,10,0,10
2014,Adea,F,100,10,0,10
2014,Adelis,F,100,10,0,10
2014,Adisen,F,100,10,0,10
2014,Adreana,F,100,10,0,10
2014,Adylan,F,100,10,0,10
2014,Aedin,M,100,0,10,10
2014,Aella,F,100,10,0,10
2014,Afomia,F,100,10,0,10
2014,Agrim,M,100,0,10,10
2014,Ahlaya,F,100,10,0,10
2014,Ahmaya,F,100,10,0,10
2014,Ahmira,F,100,10,0,10
2014,Ahnyla,F,100,10,0,10
2014,Ahriana,F,100,10,0,10
2014,Aika,F,100,10,0,10
2014,Ailana,F,100,10,0,10
2014,Aimi,F,100,10,0,10
2014,Ainzlee,F,100,10,0,10
2014,Airen,M,100,0,10,10
2014,Aison,M,100,0,10,10
2014,Aiyanah,F,100,10,0,10
2014,Aiyonna,F,100,10,0,10
2014,Aizik,M,100,0,10,10
2014,Akila,F,100,10,0,10
2014,Akon,F,50,5,5,10
2014,Akyah,F,100,10,0,10
2014,Akylah,F,100,10,0,10
2014,Alaine,F,100,10,0,10
2014,Alayziah,F,100,10,0,10
2014,Albaraa,M,100,0,10,10
2014,Aldric,M,100,0,10,10
2014,Aleesha,F,100,10,0,10
2014,Aleksi,F,50,5,5,10
2014,Alexzandra,F,100,10,0,10
2014,Aleyla,F,100,10,0,10
2014,Aliena,F,100,10,0,10
2014,Aliviya,F,100,10,0,10
2014,Alixandra,F,100,10,0,10
2014,Alizeh,F,100,10,0,10
2014,Allessandra,F,100,10,0,10
2014,Alonni,F,100,10,0,10
2014,Alontae,M,100,0,10,10
2014,Alorah,F,100,10,0,10
2014,Alter,M,100,0,10,10
2014,Alyda,F,100,10,0,10
2014,Alylah,F,100,10,0,10
2014,Alynn,F,100,10,0,10
2014,Alyona,F,100,10,0,10
2014,Alyzza,F,100,10,0,10
2014,Amadea,F,100,10,0,10
2014,Amarian,M,100,0,10,10
2014,Amarien,M,100,0,10,10
